row ID,row m/z,row retention time,row ion mobility,row ion mobility unit,row CCS,correlation group ID,annotation network number,best ion,auto MS2 verify,identified by n=,partners,neutral M mass,Blank_Extract.mzML Peak area,sweetfern_catkins.mzML Peak area,tansy_dried_flower.mzML Peak area,bittersweet_berries.mzML Peak area,tansy_flower.mzML Peak area,goldenrob_fresh_flowers.mzML Peak area,plantain.mzML Peak area,tansy_leaf.mzML Peak area,ground_ivy.mzML Peak area,bittersweet_roots.mzML Peak area,goldenrod_dried_flowers.mzML Peak area,sweetfern_dried.mzML Peak area,goldenrod_leaves.mzML Peak area,sweetfern_fresh.mzML Peak area,Unnamed: 27
10753,507.25609117295,7.391055000000001,,,,,,,,,,,0.0,0.0,12580.392,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10754,557.2733281038497,7.3912067,,,,52.0,1212.0,[M+Na]+,,2.0,14733;14744,534.28283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,49126.113,0.0,0.0,59397.72,0.0,
10755,446.253783959852,7.3914356,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,11499.536,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10756,527.2065122685194,7.391603999999999,,,,52.0,1213.0,[M+H]+,,2.0,14746;14747,526.19924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,87293.43,0.0,211719.94,
10757,549.1884522122111,7.391603999999999,,,,52.0,1213.0,[M+Na]+,,2.0,14746;14747,526.19924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,84686.8,0.0,439641.78,
10758,697.3772927913702,7.3915977,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,438369.78,0.0,720881.8,
10759,698.3805921598563,7.3915977,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,159591.88,0.0,271830.84,
10760,627.4830492387308,7.391634,,,,,,,,,,,0.0,0.0,456270.78,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92962.375,0.0,0.0,0.0,
10761,460.26935326207536,7.3916664,,,,52.0,,,,,,,0.0,0.0,0.0,15896.587,0.0,0.0,13607.551000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10762,453.1678383510293,7.3920207,,,,52.0,1214.0,[M+K]+,,2.0,14753;14752,414.20446,0.0,16878.06,0.0,19342.352,28084.217,0.0,18432.387,30231.117000000002,19362.2,0.0,0.0,10845.954,24068.068,0.0,
10763,550.191780174395,7.392747999999999,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29363.533,0.0,0.0,
10764,561.3401720948842,7.392747999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31255.389,0.0,0.0,
10765,747.407759630776,7.392987700000001,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15318.691,0.0,0.0,14906.277,21298.672000000002,0.0,
10766,438.19685793756247,7.3931584,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,36378.77,57490.76,40569.395,0.0,0.0,0.0,0.0,0.0,
10767,533.3084658162296,7.393728,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70805.27,0.0,0.0,0.0,0.0,0.0,
10768,437.19345098923,7.393927000000001,,,,52.0,1214.0,[M+Na]+,,2.0,14753;14752,414.20446,0.0,260594.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,208340.2,0.0,374725.84,
10769,441.16996821888085,7.393988,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15641.373,0.0,21416.764,
10770,455.1331462060524,7.393988,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52174.875,0.0,59971.99,
10771,505.1641944814689,7.3952284,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64749.99,
10772,505.2772542356366,7.3952284,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65731.31,
10773,547.1731505409201,7.3952284,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,241247.27,
10774,557.1797303284491,7.3952284,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82007.77,
10775,563.1683187934938,7.3952284,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,109168.625,
10776,665.3512085530651,7.3952284,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112063.1,
10777,611.2271932611088,7.398584,,,,52.0,1215.0,[M+H]+,,2.0,14787;14776,610.2202900000001,0.0,15077.253,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10778,504.3038032050872,7.399478,,,,1085.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29278.104,0.0,0.0,0.0,0.0,
10779,979.2725580205208,7.399999,,,,52.0,1216.0,[2M+Na]+,,3.0,14780;14785;14779,478.14174,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184637.28,
10780,595.4185773110403,7.400614,,,,,,,,,,,0.0,0.0,32870.977,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10781,681.2894128132476,7.400689999999999,,,,,,,,,,,0.0,0.0,49289.477,0.0,0.0,0.0,0.0,32367.582000000002,0.0,0.0,0.0,0.0,0.0,0.0,
10782,471.2351642373805,7.4011054000000005,,,,52.0,,,,,,,0.0,15680.936000000002,0.0,0.0,84219.586,0.0,0.0,0.0,0.0,0.0,73053.99,14680.546999999999,0.0,0.0,
10783,479.1489907196648,7.401892,,,,52.0,1216.0,[M+H]+,,4.0,14788;14780;14785;14779,478.14174,0.0,167480.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318959.8,0.0,1829548.9,
10784,633.2098750765408,7.403363000000001,,,,52.0,1215.0,[M+Na]+,,2.0,14787;14776,610.2202900000001,0.0,46563.765999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10785,501.1310178800888,7.403488,,,,52.0,1216.0,[M+Na]+,,3.0,14788;14785;14779,478.14174,0.0,210869.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145207.83,0.0,1322505.5,
10786,437.1228277464586,7.403558,,,,52.0,1217.0,[M+H]+,,2.0,14797;14789,436.11580999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29736.59,0.0,37328.844,
10787,518.2830657452703,7.4042616,,,,1085.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17659.074,0.0,0.0,0.0,0.0,
10788,552.3167433058767,7.4042616,,,,1085.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108745.97,0.0,0.0,0.0,0.0,
10789,542.1570199182818,7.404770399999999,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29909.95,
10790,505.3154655843164,7.4053826,,,,106.0,1218.0,[M-H2O+H]+,,2.0,14795;14794,522.31918,0.0,0.0,41685.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10791,545.308819834694,7.4053826,,,,106.0,1218.0,[M+Na]+,,2.0,14795;14794,522.31918,0.0,0.0,74208.32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10792,451.19068373170785,7.405928599999999,,,,52.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29684.324,0.0,105180.99,
10793,459.1052835389663,7.405938000000001,,,,52.0,1217.0,[M+Na]+,,2.0,14797;14789,436.11580999999995,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29979.385,0.0,54687.855,
10794,499.26911365314584,7.409047599999999,,,,1085.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27156.827999999998,0.0,0.0,0.0,0.0,
10795,487.15694411380775,7.409544,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117327.49,
10796,587.1549812244543,7.409544,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35093.344,
10797,511.2309398005438,7.41016,,,,,,,,,,,0.0,0.0,35740.984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10798,899.5150725138977,7.41016,,,,369.0,,,,,,,0.0,0.0,23971.022999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10799,660.3384089408167,7.4149365000000005,,,,369.0,,,,,,,0.0,0.0,39632.043,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10800,480.2600206428356,7.419701600000001,,,,369.0,,,,,,,0.0,0.0,29324.767999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10801,431.2421894960163,7.4209380000000005,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,42069.062000000005,0.0,0.0,0.0,
10802,474.2854728876298,7.4209380000000005,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19622.62,0.0,0.0,0.0,
10803,507.2355503349551,7.4209380000000005,,,,576.0,1219.0,[M+Na]+,,2.0,14810;14821,484.24620999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,66766.5,0.0,0.0,0.0,
10804,497.31053848319254,7.421262700000001,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,27516.445,0.0,16570.074,0.0,0.0,0.0,0.0,0.0,
10805,777.4031880326075,7.421257000000001,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,77365.23,0.0,0.0,0.0,0.0,52790.555,0.0,161430.66,
10806,535.2879263632972,7.422170599999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88760.266,0.0,27297.842,
10807,659.363900094919,7.423653599999999,,,,576.0,1220.0,[M-H2O+H]+,,4.0,14819;14815;14814;14817,676.3670599999999,0.0,0.0,0.0,0.0,0.0,0.0,24117.373,0.0,19313.328,0.0,0.0,0.0,0.0,0.0,
10808,715.3294362705823,7.423653599999999,,,,576.0,1220.0,[M+K]+,,5.0,14819;14814;14815;14817;14818,676.3670599999999,0.0,0.0,0.0,0.0,0.0,0.0,30478.174,0.0,23381.033,0.0,0.0,0.0,0.0,0.0,
10809,699.3562331409844,7.423974,,,,576.0,1220.0,[M+Na]+,,4.0,14815;14814;14818;14817,676.3670599999999,0.0,65352.84,0.0,41352.65,23166.678,0.0,968237.8,47062.445,749170.44,28606.658,16720.468999999997,0.0,353128.84,0.0,
10810,677.3747126103126,7.424889599999999,,,,576.0,1220.0,[M+H]+,,4.0,14819;14815;14817;14818,676.3670599999999,0.0,0.0,0.0,0.0,0.0,0.0,17313.99,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10811,1375.7240234288565,7.424889599999999,,,,576.0,1220.0,[2M+Na]+,,4.0,14819;14815;14814;14818,676.3670599999999,0.0,0.0,0.0,0.0,0.0,0.0,12659.403,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10812,694.4009473007707,7.4250913,,,,576.0,,,,,,,0.0,32442.807,0.0,29273.847999999998,0.0,0.0,669098.2,29087.74,492240.97,19136.098,0.0,0.0,224068.8,0.0,
10813,485.2533622786031,7.427438,,,,576.0,1219.0,[M+H]+,,2.0,14810;14821,484.24620999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147646.0,0.0,0.0,0.0,
10814,543.3062471368299,7.427438,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17000.621,0.0,0.0,0.0,
10815,649.2985852261635,7.427478999999999,,,,,,,,,,,0.0,0.0,69974.81,0.0,30457.756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10816,739.2539673247328,7.4300547,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53381.91,
10817,518.324146374174,7.430322599999999,,,,576.0,,,,,,,0.0,0.0,0.0,58176.117,124671.83,49262.176,0.0,90985.63,0.0,0.0,0.0,0.0,0.0,0.0,
10818,551.2614658779073,7.430469500000001,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,33404.957,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10819,485.2146875798483,7.4309635,,,,,,,,,,,0.0,0.0,73304.58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10820,598.4395060939972,7.4309635,,,,576.0,,,,,,,0.0,0.0,31178.058999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10821,624.3955642531238,7.4309635,,,,576.0,,,,,,,0.0,0.0,44799.63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10822,637.4288687725016,7.4309635,,,,576.0,1223.0,[M+Na]+,,2.0,14830;14833,614.43945,0.0,0.0,64336.758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10823,640.4477907541706,7.4309635,,,,576.0,,,,,,,0.0,0.0,13707.8125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10824,515.3212218055996,7.431405000000001,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,18851.664,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10825,505.35234020977686,7.432220500000001,,,,576.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17646.246,0.0,0.0,0.0,
10826,437.230114986858,7.432593300000001,,,,576.0,,,,,,,0.0,0.0,42090.223,0.0,0.0,0.0,0.0,33895.156,0.0,0.0,0.0,0.0,0.0,0.0,
10827,774.4634945748934,7.43475,,,,567.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,61960.887,0.0,0.0,
10828,513.1546576509263,7.434837299999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26886.5,
10829,779.4185581168563,7.4395723,,,,567.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,138871.11,0.0,62885.918,
10830,676.3329579375335,7.4405035999999996,,,,528.0,,,,,,,0.0,0.0,33134.953,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10831,663.4443800950513,7.4411380000000005,,,,528.0,,,,,,,0.0,0.0,84987.12,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33031.85,0.0,0.0,0.0,
10832,665.2943883144246,7.444208000000001,,,,,,,,,,,0.0,0.0,47451.48,0.0,24013.135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10833,473.15752369528616,7.444383599999999,,,,972.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43599.27,
10834,425.2510540016079,7.4480557,,,,636.0,,,,,,,0.0,22150.525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10835,455.2249282810236,7.4480557,,,,636.0,,,,,,,0.0,16993.371,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10836,620.2335497136486,7.4480557,,,,636.0,,,,,,,0.0,73178.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10837,697.3406909335292,7.449126,,,,281.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40372.473,0.0,101535.12,
10838,509.1601063008994,7.449159,,,,972.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18392.95,
10839,587.2468812197167,7.449159,,,,972.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15208.788,
10840,664.4475975302778,7.4500537,,,,528.0,,,,,,,0.0,0.0,39569.305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10841,723.3927277638518,7.4515199999999995,,,,972.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78115.88,0.0,34957.51,
10842,1027.4104168592978,7.4520683000000005,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26509.85,0.0,0.0,0.0,0.0,
10843,473.3242645522756,7.4548315999999994,,,,,,,,,,,0.0,0.0,52523.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10844,511.3038829381077,7.4548315999999994,,,,,,,,,,,0.0,0.0,20814.531000000003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10845,531.3658601498787,7.4548315999999994,,,,,,,,,,,0.0,0.0,27018.357000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10846,459.2721303263959,7.456117999999999,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,70694.18,0.0,0.0,0.0,
10847,597.2093936543224,7.4562855,,,,228.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45743.265999999996,0.0,82656.836,
10848,594.0969722819552,7.457624000000001,,,,228.0,,,,,,,0.0,21195.123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10849,698.3441178043386,7.45869,,,,281.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,36329.613,
10850,709.3771040940896,7.45869,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,71535.875,
10851,565.2411620927694,7.459136,,,,,,,,,,,0.0,0.0,0.0,0.0,12584.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10852,489.22494254891035,7.462411400000001,,,,,,,,,,,0.0,86163.68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10853,529.2985579456347,7.4634614,,,,533.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33772.184,0.0,410661.8,
10854,513.1910316776432,7.463466599999999,,,,533.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34419.574,
10855,524.3433824708595,7.463466599999999,,,,533.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22893.382999999998,
10856,592.2542264007703,7.463466599999999,,,,228.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21462.812,
10857,495.19900569820953,7.471986,,,,,,,,,,,0.0,36263.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10858,537.189481783681,7.4730105,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13592.93,
10859,1023.5498146658799,7.473033,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,32671.847999999998,0.0,0.0,
10860,637.2620185231045,7.4731894,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,67447.734,21703.428,0.0,0.0,0.0,
10861,545.217011406337,7.4777894,,,,193.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33275.05,
10862,489.284565154019,7.477816000000001,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,80128.75,0.0,0.0,
10863,433.33133942849435,7.478721000000001,,,,,,,,,,,0.0,0.0,72040.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10864,569.2725816263992,7.478721000000001,,,,,,,,,,,0.0,0.0,34187.074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10865,427.1752165974093,7.482571000000001,,,,564.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27117.707000000002,
10866,539.1701736376323,7.484972,,,,564.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21966.871,0.0,90504.016,
10867,563.2042336516978,7.486348,,,,,,,,,,,0.0,33379.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10868,539.2982137577031,7.487621300000001,,,,550.0,,,,,,,0.0,0.0,52612.5,0.0,66925.016,0.0,0.0,103182.12,0.0,0.0,0.0,0.0,0.0,0.0,
10869,539.2044529709606,7.492132000000001,,,,550.0,1224.0,[M+Na]+,,2.0,14890;14896,516.21516,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44754.812000000005,
10870,810.3755766305096,7.4930644,,,,550.0,,,,,,,0.0,0.0,42810.64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10871,815.3308048621407,7.4940524,,,,550.0,,,,,,,0.0,16876.23,76188.984,0.0,0.0,0.0,0.0,0.0,0.0,31214.02,0.0,16457.975,0.0,0.0,
10872,455.2040845450979,7.495959299999999,,,,,,,,,,,0.0,0.0,0.0,45082.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10873,534.2491312652176,7.4969087,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30540.791,
10874,540.2075892857041,7.4969087,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14808.315,
10875,533.2721380895798,7.4969287,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,41477.625,0.0,0.0,
10876,471.23516200265954,7.500658500000001,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,31492.84,0.0,0.0,0.0,0.0,161069.22,24717.656000000003,0.0,0.0,
10877,482.16834564325285,7.501695,,,,861.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37286.984,
10878,453.22519643579864,7.503839999999999,,,,1197.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20663.83,0.0,0.0,0.0,
10879,466.27997263535246,7.503839999999999,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,72897.914,0.0,0.0,0.0,
10880,463.3053226233453,7.5064774000000005,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51114.312000000005,0.0,75083.56,
10881,779.4188596726829,7.5064774000000005,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69340.05,0.0,29895.865,
10882,660.3956082405338,7.5088663,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,69575.15,0.0,147291.7,
10883,665.3508775277788,7.511259,,,,550.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,356837.06,0.0,899381.75,
10884,435.3260147806089,7.5119095,,,,1089.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24073.193,0.0,0.0,0.0,0.0,0.0,
10885,453.33637150688065,7.5119095,,,,1089.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,97851.75,0.0,0.0,0.0,0.0,0.0,
10886,471.346770819293,7.5119095,,,,1089.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326025.25,0.0,0.0,0.0,0.0,0.0,
10887,472.35018255208877,7.5119095,,,,1089.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,102242.85,0.0,0.0,0.0,0.0,0.0,
10888,441.2251904899077,7.512173,,,,779.0,,,,,,,0.0,0.0,20443.488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10889,455.2406912782233,7.512173,,,,,,,,,,,0.0,0.0,78442.14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10890,541.2585372919934,7.515909700000001,,,,73.0,1228.0,[M+H]+,,2.0,14914;14915,540.25139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,180809.28,0.0,0.0,0.0,0.0,
10891,563.2407361611981,7.515909700000001,,,,73.0,1228.0,[M+Na]+,,2.0,14914;14915,540.25139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,37901.805,0.0,0.0,0.0,0.0,
10892,425.341510769078,7.516686999999999,,,,1089.0,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28498.602000000003,0.0,0.0,0.0,0.0,0.0,
10893,437.3624372809026,7.5169387,,,,779.0,,,,,,,0.0,0.0,50034.918,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10894,660.3384169737712,7.5169387,,,,,,,,,,,0.0,0.0,32459.574,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10895,452.277397695893,7.518358,,,,,,,,,,,0.0,0.0,0.0,0.0,14966.99,0.0,0.0,37362.996,0.0,0.0,0.0,0.0,0.0,0.0,
10896,529.3503450845784,7.5217037,,,,,,,,,,,0.0,0.0,105851.266,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
10897,471.30891702546364,7.5264826000000005,,,,190.0,1229.0,[M+Na]+,,2.0,14924;14929,448.31935,0.0,0.0,53673.72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
